id,label,comment,subPropertyOf,equivalentProperty,subproperties,domainIncludes,rangeIncludes,inverseOf,supersedes,supersededBy,isPartOf
https://schema.org/publicTransportClosuresInfo,publicTransportClosuresInfo,公共交通機関の閉鎖に関する情報。,,,,https://schema.org/SpecialAnnouncement,"https://schema.org/URL, https://schema.org/WebContent",,,,
https://schema.org/publication,publication,アイテムに関連する出版イベント。,,,,https://schema.org/CreativeWork,https://schema.org/PublicationEvent,,,,
https://schema.org/publicationType,publicationType,"米国 NLM MeSH 出版タイプカタログから取得した医学記事のタイプです。<a href=""http://www.nlm.nih.gov/mesh/pubtypes.html"">MeSH ドキュメント</a>も参照してください。",,,,https://schema.org/MedicalScholarlyArticle,https://schema.org/Text,,,,
https://schema.org/publishedBy,publishedBy,出版イベントに関連付けられたエージェント。,,,,https://schema.org/PublicationEvent,"https://schema.org/Organization, https://schema.org/Person",,,,
https://schema.org/publishedOn,publishedOn,出版イベントに関連する放送サービス。,,,,https://schema.org/PublicationEvent,https://schema.org/BroadcastService,,,,
https://schema.org/publisher,publisher,クリエイティブ作品の出版社。,,,,https://schema.org/CreativeWork,"https://schema.org/Organization, https://schema.org/Person",,,,
https://schema.org/publisherImprint,publisherImprint,漫画を出版した出版部門。,,,,https://schema.org/CreativeWork,https://schema.org/Organization,,,,
https://schema.org/publishingPrinciples,publishingPrinciples,"publishingPrinciplesプロパティは、（通常は<a class=""localLink"" href=""https://schema.org/URL"">URL</a>経由で）<a class=""localLink"" href=""https://schema.org/Organization"">Organization</a>（または個人、例えばブログを書いている<a class=""localLink"" href=""https://schema.org/Person"">Person</a>）の出版者としての活動に関連する編集原則を記述するドキュメントを示します。例えば、倫理や多様性に関するポリシーなどです。<a class=""localLink"" href=""https://schema.org/CreativeWork"">CreativeWork</a>（例えば<a class=""localLink"" href=""https://schema.org/NewsArticle"">NewsArticle</a>）に適用される場合、原則は<a class=""localLink"" href=""https://schema.org/CreativeWork"">CreativeWork</a>の作成に主に責任を持つ当事者の原則となります。<br/><br/>

このようなポリシーは通常、自然言語で表現されますが、関連情報（例えば<a class=""localLink"" href=""https://schema.org/funder"">funder</a>を示すなど）はschema.org用語を使用して表現されることもあります。",,,"https://schema.org/actionableFeedbackPolicy, https://schema.org/correctionsPolicy, https://schema.org/diversityStaffingReport, https://schema.org/masthead, https://schema.org/missionCoveragePrioritiesPolicy, https://schema.org/noBylinesPolicy, https://schema.org/ownershipFundingInfo, https://schema.org/unnamedSourcesPolicy, https://schema.org/verificationFactCheckingPolicy","https://schema.org/CreativeWork, https://schema.org/Organization, https://schema.org/Person","https://schema.org/CreativeWork, https://schema.org/URL",,,,
https://schema.org/purchaseDate,purchaseDate,現在の所有者が当該品（例：車両）を購入した日付。,,,,"https://schema.org/Product, https://schema.org/Vehicle",https://schema.org/Date,,,,
https://schema.org/qualifications,qualifications,この役割または職種に必要な具体的な資格。,,,,"https://schema.org/JobPosting, https://schema.org/Occupation","https://schema.org/EducationalOccupationalCredential, https://schema.org/Text",,,,
https://schema.org/quarantineGuidelines,quarantineGuidelines,パンデミックなどの状況における、隔離規則に関するガイドライン。,,,,https://schema.org/SpecialAnnouncement,"https://schema.org/URL, https://schema.org/WebContent",,,,
https://schema.org/query,query,"instrument のサブプロパティ。このアクションで使用されたクエリ。",https://schema.org/instrument,,,https://schema.org/SearchAction,https://schema.org/Text,,,,
https://schema.org/quest,quest,報酬を得るために、プレイヤーが操作するキャラクター、またはキャラクターグループが完了できるタスク。,,,,"https://schema.org/Game, https://schema.org/VideoGameSeries",https://schema.org/Thing,,,,
https://schema.org/question,question,オブジェクトのサブプロパティ。質問。,https://schema.org/object,,,https://schema.org/AskAction,https://schema.org/Question,,,,
https://schema.org/rangeIncludes,rangeIncludes,プロパティの値を期待される型(の1つ)を構成するクラスに、プロパティを関連付けます。,,,,https://schema.org/Property,https://schema.org/Class,,,,
https://schema.org/ratingCount,ratingCount,評価の総数。,,,,https://schema.org/AggregateRating,https://schema.org/Integer,,,,
https://schema.org/ratingExplanation,ratingExplanation,"結論に至った背景やその他の情報を提供する短い説明（例えば、1～2文）。これは特に、<a class=""localLink"" href=""https://schema.org/ClaimReview"">ClaimReview</a>を使用した「ファクトチェック」マークアップに関連する評価に適用されます。",,,,https://schema.org/Rating,https://schema.org/Text,,,,
https://schema.org/ratingValue,ratingValue,"コンテンツの評価。<br/><br/>

使用ガイドライン：<br/><br/>

<ul>
<li>Unicodeの「DIGIT ZERO」(U+0030)から「DIGIT NINE」(U+0039)の0123456789の値を、見た目が似ているUnicodeシンボルではなく使用してください。</li>
<li>小数点を示すには「,」ではなく「。」(Unicode 'FULL STOP' (U+002E))を使用してください。可読性の区切り記号としてこれらの記号を使用することは避けてください。</li>
</ul>",,,,https://schema.org/Rating,"https://schema.org/Number, https://schema.org/Text",,,,
https://schema.org/readBy,readBy,オーディオブックを読む（朗読する）人。,https://schema.org/actor,,,https://schema.org/Audiobook,https://schema.org/Person,,,,
https://schema.org/readonlyValue,readonlyValue,プロパティが変更可能かどうか。デフォルトはfalseです。このプロパティに値も指定すると、HTMLフォームの「hidden」入力のように動作します。,,,,https://schema.org/PropertyValueSpecification,https://schema.org/Boolean,,,,
https://schema.org/realEstateAgent,realEstateAgent,参加者のサブプロパティ。アクションに関与した不動産業者。,https://schema.org/participant,,,https://schema.org/RentAction,https://schema.org/RealEstateAgent,,,,
https://schema.org/recipe,recipe,"instrument のサブプロパティ。アクションを実行するために使用されるレシピ/指示。",https://schema.org/instrument,,,https://schema.org/CookAction,https://schema.org/Recipe,,,,
https://schema.org/recipeCategory,recipeCategory,レシピのカテゴリー—例えば、前菜、メインディッシュなど。,,,,https://schema.org/Recipe,https://schema.org/Text,,,,
https://schema.org/recipeCuisine,recipeCuisine,レシピの料理の種類（例えば、フランス料理やエチオピア料理など）。,,,,https://schema.org/Recipe,https://schema.org/Text,,,,
https://schema.org/recipeIngredient,recipeIngredient,レシピで使用される単一の材料、例：砂糖、小麦粉、またはニンニク。,https://schema.org/supply,,,https://schema.org/Recipe,https://schema.org/Text,,https://schema.org/ingredients,,
https://schema.org/recipeInstructions,recipeInstructions,"レシピ作成における手順で、単一の項目（ドキュメント、ビデオなど）または HowToStep や/または HowToSection 項目を含む順序付きリストの形式をとります。",https://schema.org/step,,,https://schema.org/Recipe,"https://schema.org/CreativeWork, https://schema.org/ItemList, https://schema.org/Text",,,,
https://schema.org/recipeYield,recipeYield,レシピで生成される量（例えば、提供人数、サービング数など）。,https://schema.org/yield,,,https://schema.org/Recipe,"https://schema.org/QuantitativeValue, https://schema.org/Text",,,,
https://schema.org/recipient,recipient,参加者のサブプロパティ。アクションの受信側である参加者。,https://schema.org/participant,,"https://schema.org/bccRecipient, https://schema.org/ccRecipient, https://schema.org/toRecipient","https://schema.org/AuthorizeAction, https://schema.org/CommunicateAction, https://schema.org/DonateAction, https://schema.org/GiveAction, https://schema.org/Message, https://schema.org/PayAction, https://schema.org/ReturnAction, https://schema.org/SendAction, https://schema.org/TipAction","https://schema.org/Audience, https://schema.org/ContactPoint, https://schema.org/Organization, https://schema.org/Person",,,,
https://schema.org/recognizedBy,recognizedBy,資格の有効性、価値、または有用性を認める組織。注記：認定には、品質保証または認証のプロセスが含まれる場合があります。,,,,https://schema.org/EducationalOccupationalCredential,https://schema.org/Organization,,,,
https://schema.org/recognizingAuthority,recognizingAuthority,該当する場合は、このエンティティをその承認された医療システムの一部として正式に認定する組織。,,,,https://schema.org/MedicalEntity,https://schema.org/Organization,,,,
https://schema.org/recommendationStrength,recommendationStrength,ガイドラインの推奨の強さ（例：「クラスI」）。,,,,https://schema.org/MedicalGuidelineRecommendation,https://schema.org/Text,,,,
https://schema.org/recommendedIntake,recommendedIntake,特定の推奨機関によって定義された、特定の集団に対するこのサプリメントの推奨摂取量。,,,,https://schema.org/DietarySupplement,https://schema.org/RecommendedDoseSchedule,,,,
https://schema.org/recordLabel,recordLabel,リリースを発行したラベル。,,http://purl.org/ontology/mo/label,,https://schema.org/MusicRelease,https://schema.org/Organization,,,,
https://schema.org/recordedAs,recordedAs,作品の音声記録。,,,,https://schema.org/MusicComposition,https://schema.org/MusicRecording,https://schema.org/recordingOf,,,
https://schema.org/recordedAt,recordedAt,CreativeWorkが記録されたEvent。CreativeWorkは、そのEventの全部または一部を捉える可能性があります。,,,,https://schema.org/CreativeWork,https://schema.org/Event,https://schema.org/recordedIn,,,
https://schema.org/recordedIn,recordedIn,このイベントの全部または一部を捉えたCreativeWork。,,,,https://schema.org/Event,https://schema.org/CreativeWork,https://schema.org/recordedAt,,,
https://schema.org/recordingOf,recordingOf,このトラックが録音されている作曲は、{composition}です。,,,,https://schema.org/MusicRecording,https://schema.org/MusicComposition,https://schema.org/recordedAs,,,
https://schema.org/recourseLoan,recourseLoan,債務不履行の場合に資金を取り戻せる唯一の方法は、担保です。レコースとは、残りの資金について、依然として借り手に請求できる機会があることです。,,,,https://schema.org/LoanOrCredit,https://schema.org/Boolean,,,,
https://schema.org/referenceQuantity,referenceQuantity,"特定の価格が適用される基準数量。例：電気4 kWhあたり1 EUR。このプロパティは、価格が標準単位に関連しない高度なケースにおいて、unitOfMeasurementの代替として使用されます。",,,,https://schema.org/UnitPriceSpecification,https://schema.org/QuantitativeValue,,,,
https://schema.org/referencesOrder,referencesOrder,この請求書に関連する注文(Order)は以下の通りです。1つまたは複数の注文(Order)が、1つの請求書にまとめられる場合があります。,,,,https://schema.org/Invoice,https://schema.org/Order,,,,
https://schema.org/refundType,refundType,"列挙型リストからの refundType。",,,,https://schema.org/MerchantReturnPolicy,https://schema.org/RefundTypeEnumeration,,,,
https://schema.org/regionDrained,regionDrained,この血管が排水する解剖学的または器官系。一般的には、器官の特定の部位を指します。,,,,"https://schema.org/LymphaticVessel, https://schema.org/Vein","https://schema.org/AnatomicalStructure, https://schema.org/AnatomicalSystem",,,,
https://schema.org/regionsAllowed,regionsAllowed,"メディアが許可されている地域。指定されていない場合は、どこでも許可されているとみなされます。国を<a href=""http://en.wikipedia.org/wiki/ISO_3166"">ISO 3166形式</a>で指定してください。",,,,https://schema.org/MediaObject,https://schema.org/Place,,,,
https://schema.org/relatedAnatomy,relatedAnatomy,表層解剖学に関連する解剖学的システムまたは構造。,,,,https://schema.org/SuperficialAnatomy,"https://schema.org/AnatomicalStructure, https://schema.org/AnatomicalSystem",,,,
https://schema.org/relatedCondition,relatedCondition,この解剖学に関連する医学的状態。,,,,"https://schema.org/AnatomicalStructure, https://schema.org/AnatomicalSystem, https://schema.org/SuperficialAnatomy",https://schema.org/MedicalCondition,,,,
https://schema.org/relatedDrug,relatedDrug,この薬に関連する他の薬、例えば一般的に処方される代替薬。,,,,https://schema.org/Drug,https://schema.org/Drug,,,,
https://schema.org/relatedLink,relatedLink,このウェブページに関連するリンク、例えば他の関連ウェブページへのリンクです。,,,,https://schema.org/WebPage,https://schema.org/URL,,,,
https://schema.org/relatedStructure,relatedStructure,そのシステムの一部ではないが、関連または接続する関連解剖学的構造、例えば臓器系に関連する血管束など。,,,,https://schema.org/AnatomicalSystem,https://schema.org/AnatomicalStructure,,,,
https://schema.org/relatedTherapy,relatedTherapy,この解剖学に関連する医学的治療法。,,,,"https://schema.org/AnatomicalStructure, https://schema.org/AnatomicalSystem, https://schema.org/SuperficialAnatomy",https://schema.org/MedicalTherapy,,,,
https://schema.org/relatedTo,relatedTo,最も一般的な家族関係。,,,,https://schema.org/Person,https://schema.org/Person,,,,
https://schema.org/releaseDate,releaseDate,製品または製品モデルの発売日。これは、製品の正確なバリアントを区別するために使用できます。,,,,https://schema.org/Product,https://schema.org/Date,,,,
https://schema.org/releaseNotes,releaseNotes,このバージョンの変更点の説明。,,,,https://schema.org/SoftwareApplication,"https://schema.org/Text, https://schema.org/URL",,,,
https://schema.org/releaseOf,releaseOf,このアルバムがリリースされるアルバムです。,,,,https://schema.org/MusicRelease,https://schema.org/MusicAlbum,https://schema.org/albumRelease,,,
https://schema.org/releasedEvent,releasedEvent,PublicationEventとして表現される、リリースが発行された場所と時間。,,,,https://schema.org/CreativeWork,https://schema.org/PublicationEvent,,,,
https://schema.org/relevantOccupation,relevantOccupation,JobPostingの職種。,,,,https://schema.org/JobPosting,https://schema.org/Occupation,,,,
https://schema.org/relevantSpecialty,relevantSpecialty,該当する場合、このエンティティに関連する医学分野。,,,,https://schema.org/MedicalEntity,https://schema.org/MedicalSpecialty,,,,
https://schema.org/remainingAttendeeCapacity,remainingAttendeeCapacity,イベントで未割り当ての参加者枠の数。,,,,https://schema.org/Event,https://schema.org/Integer,,,,
https://schema.org/renegotiableLoan,renegotiableLoan,融資期間中に、利息の支払い条件が再交渉可能かどうか。,,,,https://schema.org/LoanOrCredit,https://schema.org/Boolean,,,,
https://schema.org/repeatCount,repeatCount,"繰り返しの<a class=""localLink"" href=""https://schema.org/Event"">Event</a>が起こる回数を定義します。",,,,https://schema.org/Schedule,https://schema.org/Integer,,,,
https://schema.org/repeatFrequency,repeatFrequency,"<a class=""localLink"" href=""https://schema.org/Event"">Event</a>s が <a class=""localLink"" href=""https://schema.org/Schedule"">Schedule</a> に従って発生する頻度を定義します。イベント間の間隔は、<a class=""localLink"" href=""https://schema.org/Duration"">Duration</a> の時間として定義されるべきです。",https://schema.org/frequency,,,https://schema.org/Schedule,"https://schema.org/Duration, https://schema.org/Text",,,,
https://schema.org/repetitions,repetitions,活動を繰り返すべき回数。,,,,https://schema.org/ExercisePlan,"https://schema.org/Number, https://schema.org/QuantitativeValue",,,,
https://schema.org/replacee,replacee,オブジェクトのサブプロパティ。置き換えられているオブジェクト。,https://schema.org/object,,,https://schema.org/ReplaceAction,https://schema.org/Thing,,,,
https://schema.org/replacer,replacer,オブジェクトのサブプロパティ。置換するオブジェクト。,https://schema.org/object,,,https://schema.org/ReplaceAction,https://schema.org/Thing,,,,
https://schema.org/replyToUrl,replyToUrl,指定されたUserCommentに対して返信を投稿できるURL。,,,,https://schema.org/UserComments,https://schema.org/URL,,,,
https://schema.org/reportNumber,reportNumber,報告書に発行組織によって割り当てられた番号またはその他の固有の識別子。,,,,https://schema.org/Report,https://schema.org/Text,,,,
https://schema.org/representativeOfPage,representativeOfPage,この画像がページのコンテンツを代表しているかどうかを示します。,,,,https://schema.org/ImageObject,https://schema.org/Boolean,,,,
https://schema.org/requiredCollateral,requiredCollateral,融資や信用供与の返済を担保するために必要な資産。第三者による質権設定、物品、金融商品（現金、有価証券など）の形をとることがあります。,,,,https://schema.org/LoanOrCredit,"https://schema.org/Text, https://schema.org/Thing",,,,
https://schema.org/requiredGender,requiredGender,性別によって定義されたオーディエンス。,,,,https://schema.org/PeopleAudience,https://schema.org/Text,,,,
https://schema.org/requiredMaxAge,requiredMaxAge,人の最大年齢で定義されたオーディエンス。,,,,https://schema.org/PeopleAudience,https://schema.org/Integer,,,,
https://schema.org/requiredMinAge,requiredMinAge,年齢の最小値によって定義されたオーディエンス。,,,,https://schema.org/PeopleAudience,https://schema.org/Integer,,,,
https://schema.org/requiredQuantity,requiredQuantity,必要な数量は{item(s)}です。,,,,https://schema.org/HowToItem,"https://schema.org/Number, https://schema.org/QuantitativeValue, https://schema.org/Text",,,,
https://schema.org/requirements,requirements,アプリケーションのコンポーネント依存要件。これには、アプリケーション配布パッケージに含まれていないものの、アプリケーションの実行に必要なランタイム環境や共有ライブラリが含まれます（例：DirectX、Javaまたは.NETランタイム）。,,,,https://schema.org/SoftwareApplication,"https://schema.org/Text, https://schema.org/URL",,,https://schema.org/softwareRequirements,
https://schema.org/requiresSubscription,requiresSubscription,メディアの使用にサブスクリプション（有料または無料）が必要かどうかを示します。有効な値は<code>true</code>または<code>false</code>です（以前のバージョンでは「yes」、「no」を使用していました）。,,,,"https://schema.org/ActionAccessSpecification, https://schema.org/MediaObject","https://schema.org/Boolean, https://schema.org/MediaSubscription",,,,
https://schema.org/reservationFor,reservationFor,"{thing} の予約。",,,,https://schema.org/Reservation,https://schema.org/Thing,,,,
https://schema.org/reservationId,reservationId,予約の一意な識別子。,,,,https://schema.org/Reservation,https://schema.org/Text,,,,
https://schema.org/reservationStatus,reservationStatus,予約の現在の状況。,,,,https://schema.org/Reservation,https://schema.org/ReservationStatusType,,,,
https://schema.org/reservedTicket,reservedTicket,予約に関連付けられたチケット。,,,,https://schema.org/Reservation,https://schema.org/Ticket,,,,
https://schema.org/responsibilities,responsibilities,この役割または職務に関連する責任。,,,,"https://schema.org/JobPosting, https://schema.org/Occupation",https://schema.org/Text,,,,
https://schema.org/restPeriods,restPeriods,活動からどのくらいの頻度で休憩を取るべきか。,,,,https://schema.org/ExercisePlan,"https://schema.org/QuantitativeValue, https://schema.org/Text",,,,
https://schema.org/result,result,"アクションで生成された結果。例：John wrote <em>a book</em>。",,,"https://schema.org/resultComment, https://schema.org/resultReview",https://schema.org/Action,https://schema.org/Thing,,,,
https://schema.org/resultComment,resultComment,結果のサブプロパティ。このアクションの結果として作成または送信されたComment。,https://schema.org/result,,,"https://schema.org/CommentAction, https://schema.org/ReplyAction",https://schema.org/Comment,,,,
https://schema.org/resultReview,resultReview,結果のサブプロパティ。アクションの実行につながったレビュー。,https://schema.org/result,,,https://schema.org/ReviewAction,https://schema.org/Review,,,,
https://schema.org/returnFees,returnFees,"マーチャント返品ポリシーの返品手数料ポリシーを、列挙型オプションで示します (via enumerated options)。",,,,https://schema.org/MerchantReturnPolicy,https://schema.org/ReturnFeesEnumeration,,,,
https://schema.org/returnPolicyCategory,returnPolicyCategory,"returnPolicyCategory は、いくつかの列挙された種類の返品のうち、最大で 1 つを表現します。",,,,https://schema.org/MerchantReturnPolicy,https://schema.org/MerchantReturnEnumeration,,,,
https://schema.org/review,review,アイテムのレビュー。,,,,"https://schema.org/Brand, https://schema.org/CreativeWork, https://schema.org/Event, https://schema.org/Offer, https://schema.org/Organization, https://schema.org/Place, https://schema.org/Product, https://schema.org/Service",https://schema.org/Review,,https://schema.org/reviews,,
https://schema.org/reviewAspect,reviewAspect,このレビューまたは評価は、レビュー対象のアイテムのこの部分または側面に関連します。,,,,"https://schema.org/Guide, https://schema.org/Rating, https://schema.org/Review",https://schema.org/Text,,,,
https://schema.org/reviewBody,reviewBody,レビューの本文です。,,,,https://schema.org/Review,https://schema.org/Text,,,,
https://schema.org/reviewCount,reviewCount,レビューの総数。,,,,https://schema.org/AggregateRating,https://schema.org/Integer,,,,
https://schema.org/reviewRating,reviewRating,"このレビューで与えられた評価です。レビュー自体が評価される場合があることに注意してください。<code>reviewRating</code>は、レビューによって与えられた評価に適用されます。<a class=""localLink"" href=""https://schema.org/aggregateRating"">aggregateRating</a>プロパティは、創造的作品としてのレビュー自体に適用されます。",,,,https://schema.org/Review,https://schema.org/Rating,,,,
https://schema.org/reviewedBy,reviewedBy,このウェブページのコンテンツの正確性および/または完全性をレビューした人々または組織。,,,,https://schema.org/WebPage,"https://schema.org/Organization, https://schema.org/Person",,,,
https://schema.org/reviews,reviews,商品のレビュー。,,,,"https://schema.org/CreativeWork, https://schema.org/Offer, https://schema.org/Organization, https://schema.org/Place, https://schema.org/Product",https://schema.org/Review,,,https://schema.org/review,
https://schema.org/riskFactor,riskFactor,この状態を発症する患者のリスクを高める、変更可能または変更不可能な要因。例：年齢、併存疾患。,,,,https://schema.org/MedicalCondition,https://schema.org/MedicalRiskFactor,,,,
https://schema.org/risks,risks,食事計画に関連する特定の生理学的リスク。,,,,https://schema.org/Diet,https://schema.org/Text,,,,
https://schema.org/roleName,roleName,人物または組織が演じる、実行する、または担う役割。例えば、漫画の制作チームは「インカー」、「ペンシル担当」、「レタラー」という役割を担うかもしれません。あるいは、スポーツチームの選手は「クォーターバック」というポジションでプレーするかもしれません。,,,,https://schema.org/Role,"https://schema.org/Text, https://schema.org/URL",,https://schema.org/namedPosition,,
https://schema.org/roofLoad,roofLoad,"車両の上部（例えば、ルーフレックなど）に積載できる貨物と設置物の許容総重量。<br/><br/>

一般的な単位コード：KGM（キログラム）、LBR（ポンド）<br/><br/>

<ul>
<li>注1：<a class=""localLink"" href=""https://schema.org/QuantitativeValue"">QuantitativeValue</a>ノードの<a class=""localLink"" href=""https://schema.org/name"">name</a>に、追加情報を記載できます。</li>
<li>注2：<a class=""localLink"" href=""https://schema.org/valueReference"">valueReference</a>を使用して、追加情報を提供する<a class=""localLink"" href=""https://schema.org/QualitativeValue"">QualitativeValue</a>ノードへのリンクも可能です。</li>
<li>注3：<a class=""localLink"" href=""https://schema.org/minValue"">minValue</a>と<a class=""localLink"" href=""https://schema.org/maxValue"">maxValue</a>を使用して範囲を示すことができることに注意してください。</li>
</ul>",,,,"https://schema.org/BusOrCoach, https://schema.org/Car",https://schema.org/QuantitativeValue,,,,
https://schema.org/rsvpResponse,rsvpResponse,RSVPへの回答（はい、いいえ、たぶん）。,,,,https://schema.org/RsvpAction,https://schema.org/RsvpResponseType,,,,
https://schema.org/runsTo,runsTo,血管系とリンパ構造が走行する、または流出する場所。,,,,https://schema.org/LymphaticVessel,https://schema.org/Vessel,,,,
https://schema.org/runtime,runtime,"実行プラットフォームまたはスクリプトインタープリタの依存関係 (例 - Java v1, Python2.3, .Net Framework 3.0)。",,,,https://schema.org/SoftwareSourceCode,https://schema.org/Text,,,https://schema.org/runtimePlatform,
https://schema.org/runtimePlatform,runtimePlatform,"実行プラットフォームまたはスクリプトインタープリタの依存関係 (例 - Java v1, Python2.3, .Net Framework 3.0)。",,,,https://schema.org/SoftwareSourceCode,https://schema.org/Text,,https://schema.org/runtime,,
https://schema.org/rxcui,rxcui,RXNORMからのRxCUI薬剤識別子。,,,,https://schema.org/Drug,https://schema.org/Text,,,,
https://schema.org/safetyConsideration,safetyConsideration,"サプリメントに関連する可能性のある安全性に関する懸念事項。 他の薬や食品との相互作用、妊娠、授乳、既知の有害反応、およびサプリメントの文書化された有効性が含まれる場合があります。",,,,https://schema.org/DietarySupplement,https://schema.org/Text,,,,
https://schema.org/salaryCurrency,salaryCurrency,"この求人情報またはこの従業員の主な給与情報に使用される通貨（<a href=""http://en.wikipedia.org/wiki/ISO_4217"">ISO 4217</a>でコード化）",,,,"https://schema.org/EmployeeRole, https://schema.org/JobPosting",https://schema.org/Text,,,,
https://schema.org/salaryUponCompletion,salaryUponCompletion,トレーニング完了時の予想年収。,,,,https://schema.org/EducationalOccupationalProgram,https://schema.org/MonetaryAmountDistribution,,,,
https://schema.org/sameAs,sameAs,アイテムの同一性を明確に示す参照WebページのURL。例：アイテムのWikipediaページ、Wikidataエントリ、または公式ウェブサイトのURL。,,,,https://schema.org/Thing,https://schema.org/URL,,,,
https://schema.org/sampleType,sampleType,コードサンプルの種類：完全（コンパイル可能）なソリューション、コードスニペット、インラインコード、スクリプト、テンプレート。,,,,https://schema.org/SoftwareSourceCode,https://schema.org/Text,,,https://schema.org/codeSampleType,
https://schema.org/saturatedFatContent,saturatedFatContent,飽和脂肪酸のグラム数。,,,,https://schema.org/NutritionInformation,https://schema.org/Mass,,,,
https://schema.org/scheduleTimezone,scheduleTimezone,"<a class=""localLink"" href=""https://schema.org/Schedule"">Schedule</a> に示された時間を示すタイムゾーンを示します。提供される値は、IANA タイムゾーンデータベースにリストされているもののいずれかでなければなりません。",,,,https://schema.org/Schedule,https://schema.org/Text,,,,
https://schema.org/scheduledPaymentDate,scheduledPaymentDate,請求書が支払われる予定の日付。,,,,https://schema.org/Invoice,https://schema.org/Date,,,,
https://schema.org/scheduledTime,scheduledTime,オブジェクトがスケジュールされている時間。,,,,https://schema.org/PlanAction,https://schema.org/DateTime,,,,
https://schema.org/schemaVersion,schemaVersion,特定のCreativeWorkで使用されているスキーマのバージョンを（URLまたは文字列で）示します。このプロパティは主に、特定のschema.orgリリース、例えば<code>10.0</code>を単純な文字列として、またはより明示的にURL、<code>https://schema.org/docs/releases.html#v10.0</code>として示すために作成されました。他のスキーマがこの方法で参照されることが有用な状況があるかもしれません。例えば<code>http://dublincore.org/specifications/dublin-core/dces/1999-07-02/</code>ですが、コミュニティでは十分に検討されていません。,,,,https://schema.org/CreativeWork,"https://schema.org/Text, https://schema.org/URL",,,,
https://schema.org/schoolClosuresInfo,schoolClosuresInfo,学校閉鎖に関する情報。,,,,https://schema.org/SpecialAnnouncement,"https://schema.org/URL, https://schema.org/WebContent",,,,
https://schema.org/screenCount,screenCount,映画館のスクリーン数。,,,,https://schema.org/MovieTheater,https://schema.org/Number,,,,
https://schema.org/screenshot,screenshot,アプリのスクリーンショット画像のリンク。,,,,https://schema.org/SoftwareApplication,"https://schema.org/ImageObject, https://schema.org/URL",,,,
https://schema.org/sdDatePublished,sdDatePublished,"現在の構造化データが生成/公開された日付を示します。通常、<a class=""localLink"" href=""https://schema.org/sdPublisher"">sdPublisher</a>と組み合わせて使用されます。",,,,https://schema.org/CreativeWork,https://schema.org/Date,,,,
https://schema.org/sdLicense,sdLicense,この構造化データに適用されるライセンスドキュメント。通常はURLで示されます。,,,,https://schema.org/CreativeWork,"https://schema.org/CreativeWork, https://schema.org/URL",,,,
https://schema.org/sdPublisher,sdPublisher,"現在の構造化データマークアップを生成および公開する責任当事者を示します。これは、構造化データが既存の公開コンテンツから自動的に派生したが、別のサイトで公開されている場合に一般的です。たとえば、学生プロジェクトやオープンデータイニシアチブは、多くの場合、既存のコンテンツをより明示的な構造化メタデータとともに再公開します。<a class=""localLink"" href=""https://schema.org/sdPublisher"">sdPublisher</a> プロパティは、そのような慣行をより明示的にするのに役立ちます。",,,,https://schema.org/CreativeWork,"https://schema.org/Organization, https://schema.org/Person",,,,
https://schema.org/season,season,メディアシリーズのシーズン。,https://schema.org/hasPart,,,"https://schema.org/RadioSeries, https://schema.org/TVSeries, https://schema.org/VideoGameSeries","https://schema.org/CreativeWorkSeason, https://schema.org/URL",,https://schema.org/seasons,https://schema.org/containsSeason,
https://schema.org/seasonNumber,seasonNumber,季節の順序付けられたグループ内での季節の位置。,https://schema.org/position,,,https://schema.org/CreativeWorkSeason,"https://schema.org/Integer, https://schema.org/Text",,,,
https://schema.org/seasons,seasons,メディアシリーズのシーズン。,,,,"https://schema.org/RadioSeries, https://schema.org/TVSeries, https://schema.org/VideoGameSeries",https://schema.org/CreativeWorkSeason,,,https://schema.org/season,
https://schema.org/seatNumber,seatNumber,予約席の位置（例：27）。,,,,https://schema.org/Seat,https://schema.org/Text,,,,
https://schema.org/seatRow,seatRow,予約席の行の位置（例：B）。,,,,https://schema.org/Seat,https://schema.org/Text,,,,
https://schema.org/seatSection,seatSection,予約席の座席位置（例：オーケストラ）。,,,,https://schema.org/Seat,https://schema.org/Text,,,,
https://schema.org/seatingCapacity,seatingCapacity,"座席数（例えば車両内など）、物理的なスペースの有無と、法的な制限の両方の観点から。<br/><br/>

一般的な単位コード：人数に対してC62",,,,https://schema.org/Vehicle,"https://schema.org/Number, https://schema.org/QuantitativeValue",,,,
https://schema.org/seatingType,seatingType,座席のタイプ/クラス。,,,,https://schema.org/Seat,"https://schema.org/QualitativeValue, https://schema.org/Text",,,,
https://schema.org/secondaryPrevention,secondaryPrevention,初回のエピソード後、その疾患の再発を予防するために使用される予防療法です。,,,,https://schema.org/MedicalCondition,https://schema.org/MedicalTherapy,,,,
https://schema.org/securityClearanceRequirement,securityClearanceRequirement,職務に関するセキュリティクリアランスの要件の説明。,,,,https://schema.org/JobPosting,"https://schema.org/Text, https://schema.org/URL",,,,
https://schema.org/securityScreening,securityScreening,乗客が受けるセキュリティ検査の種類。,,,,https://schema.org/FlightReservation,https://schema.org/Text,,,,
https://schema.org/seeks,seeks,組織または個人が求める製品またはサービスへのポインタ（需要）。,,,,"https://schema.org/Organization, https://schema.org/Person",https://schema.org/Demand,,,,
